"gene","logP"
"2310039H08Rik",0.1
"2310057J18Rik",0
"2310057M21Rik",0
"2310061I04Rik",-0.1
"2410002F23Rik",-0.4
"2410004B18Rik",-0.4
"2410004P03Rik",0
"2410015M20Rik",0
"2410016O06Rik",0
"2410089E03Rik",-0.6
"2410131K14Rik",0.5
"2410141K09Rik",-0.1
"2510002D24Rik",0
"2510009E07Rik",0.6
"2510039O18Rik",-0.3
"2610001J05Rik",-0.1
"2610002M06Rik",0
"2610008E11Rik",-0.6
"2610020H08Rik",0
"2610021A01Rik",-0.1
"2610042L04Rik",0
"2610044O15Rik8",0.2
"2610301B20Rik",-0.2
"2610507B11Rik",0.1
"2610524H06Rik",-0.9
"2610528A11Rik",0
"2700049A03Rik",-0.2
"2700060E02Rik",0
"2700062C07Rik",-0.5
"2700081O15Rik",0
"2700094K13Rik",-0.1
"2700097O09Rik",0.1
"2810004N23Rik",-0.2
"2810006K23Rik",0
"2810021J22Rik",-0.3
"2810403A07Rik",-0.2
"2810417H13Rik",-0.3
"2810428I15Rik",-1.2
"2810459M11Rik",-0.1
"2810474O19Rik",-0.2
"2900011O08Rik",0
"2900026A02Rik",0.5
"2900055J20Rik",0.3
"3010026O09Rik",0.5
"3110001I22Rik",0.1
"3110002H16Rik",-0.9
"3110009E18Rik",-0.1
"3110018I06Rik",-0.1
"3110021N24Rik",0.2
"3110035E14Rik",0
"3110040N11Rik",-0.4
"3110043O21Rik",-0.3
"3110062M04Rik",-0.1
"3110070M22Rik",-0.2
"3110079O15Rik",0.2
"3110082I17Rik",0.7
"3110082J24Rik",-0.1
"3300002I08Rik",0.1
"3425401B19Rik",-0.1
"3632451O06Rik",-0.1
"3830406C13Rik",0
"3830408C21Rik",-0.2
"4430402I18Rik",-0.1
"4833420G17Rik",-0.4
"4833423E24Rik",0.2
"4833439L19Rik",0
"4921501E09Rik",-0.1
"4921507P07Rik",0.1
"4921509C19Rik",0
"4921513D11Rik",0.1
"4921513I03Rik",-0.5
"4921524J17Rik",-0.3
"4921528I07Rik",-0.2
"4921530L21Rik",0.1
"4921536K21Rik",0.1
"4922502D21Rik",0
"4930402H24Rik",0
"4930404N11Rik",-0.3
"4930415O20Rik",-0.2
"4930426L09Rik",-0.1
"4930427A07Rik",-0.1
"4930430A15Rik",-0.2
"4930430F08Rik",-1.5
"4930432K21Rik",0
"4930442H23Rik",0
"4930444G20Rik",0
"4930444P10Rik",0.1
"4930447A16Rik",0.1
"4930447C04Rik",-0.1
"4930451G09Rik",-0.1
"4930451I11Rik",0
"4930452B06Rik",0.8
"4930453N24Rik",0
"4930455H04Rik",NA
"4930467E23Rik",0.1
"4930470P17Rik",0
"4930474N05Rik",0.1
"4930486L24Rik",0
"4930502E18Rik",0.1
"4930503L19Rik",-0.1
"4930507D05Rik",0.2
"4930512M02Rik",0.1
"4930518I15Rik",-0.6
"4930519G04Rik",0
"4930522L14Rik",-0.2
"4930523C07Rik",0
"4930524B15Rik",-0.1
"4930524J08Rik",-0.4
"4930535I16Rik",NA
"4930538K18Rik",-0.4
"4930539E08Rik",-0.2
"4930544D05Rik",0
"4930548H24Rik",-0.1
"4930550C14Rik",0
"4930562C15Rik",0.1
"4930563I02Rik",0
"4930578C19Rik",-0.1
"4930578G10Rik",0.1
"4930579G24Rik",-0.3
"4930590J08Rik",0
"4930595D18Rik",0
"4931406B18Rik",0
"4931406C07Rik",-0.2
"4931406P16Rik",0.2
"4931414P19Rik",-0.5
"4931422A03Rik",-0.1
"4931423N10Rik",-0.1
"4931428F04Rik",0.3
"4931428L18Rik",0
"4931429L15Rik",0
"4931440F15Rik",0.1
"4932411N23Rik",0
"4932414N04Rik",0.1
"4932438A13Rik",0.1
"4932438H23Rik",0.1
"4932443I19Rik",0
"4933402D24Rik",-0.2
"4933402N03Rik",-0.1
"4933405L10Rik",0.1
"4933406P04Rik",0
"4933407L21Rik",0
"4933408B17Rik",-0.4
"4933408J17Rik",-0.2
"4933411K16Rik",-0.1
"4933413G19Rik",-0.1
"4933415A04Rik",-0.3
"4933416C03Rik",-0.1
"4933424G06Rik",-0.1
"4933427D14Rik",0.2
"4933427I04Rik",0.3
"4933428G20Rik",-0.8
"4933430I17Rik",0
"4933434E20Rik",0.3
"5031414D18Rik",-0.2
"5031439G07Rik",1
"5330417C22Rik",0.2
"5430403G16Rik",-0.1
"5430416O09Rik",1
"5430427O19Rik",1
"5730409E04Rik",-0.2
"5730455P16Rik",-0.4
"5730480H06Rik",-0.1
"5730507C01Rik",-0.2
"5730508B09Rik",-0.1
"5730522E02Rik",0
"5730559C18Rik",0
"5830411N06Rik",-0.3
"5830454E08Rik",-0.9
"5930422O12Rik",0
"6030419C18Rik",0
"6030445D17Rik",0.3
"6030458C11Rik",-1
"6030468B19Rik",0
"6330408A02Rik",-0.1
"6430531B16Rik",0
"6430548M08Rik",0.2
"6430550D23Rik",-0.1
"6430571L13Rik",0.1
"6430573F11Rik",0.1
"6720489N17Rik",-0.4
"6820408C15Rik",-0.1
"7530416G11Rik",NA
"8030462N17Rik",-0.1
"8430408G22Rik",-0.1
"9030612E09Rik",0.6
"9030617O03Rik",0
"9030624G23Rik",-0.7
"9030624J02Rik",0
"9130008F23Rik",-0.3
"9130011E15Rik",0
"9130019O22Rik",-0.2
"9130023H24Rik",0
"9130213A22Rik",-0.1
"9130401M01Rik",0.2
"9130409I23Rik",0
"9230019H11Rik",0.2
"9230104M06Rik",0
"9230106D20Rik",-0.1
"9230110C19Rik",-0.8
"9330151L19Rik",-1
"9330159F19Rik",-0.8
"9330161L09Rik",0.5
"9330182L06Rik",0
"9430015G10Rik",0.1
"9430016H08Rik",0.5
"9430020K01Rik",0.4
"9430038I01Rik",0
"9430076C15Rik",-0.1
"9430097D07Rik",0
"9530053A07Rik",0.1
"9530068E07Rik",0
"9530077C05Rik",0.6
"9830107B12Rik",NA
"9930012K11Rik",0
"9930021J03Rik",-0.1
"9930111J21Rik1",0
"9930111J21Rik2",0.1
"A130010J15Rik",-0.2
"A130051J06Rik",-0.1
"A230046K03Rik",0
"A230050P20Rik",-0.9
"A2m",0.3
"A330017A19Rik",0.1
"A3galt2",-0.1
"A430005L14Rik",0
"A430033K04Rik",-0.2
"A430078G23Rik",0.2
"A430105I19Rik",-0.1
"A4galt",0
"A530016L24Rik",-0.1
"A530064D06Rik",-0.2
"A530084C06Rik",-0.1
"A530099J19Rik",-0.7
"A630001G21Rik",0.1
"A630010A05Rik",-0.1
"A630076J17Rik",0
"A730015C16Rik",-0.1
"A730017C20Rik",0
"A730046J19Rik",0
"A730049H05Rik",NA
"A730061H03Rik",0.2
"A730071L15Rik",-0.1
"A830005F24Rik",1
"A830010M20Rik",4.8
"A830018L16Rik",0
"A830031A19Rik",0
"A830080D01Rik",-0.1
"A930004D18Rik",1.6
"A930009A15Rik",0
"A930011G23Rik",0.9
"A930017K11Rik",-0.1
"A930018M24Rik",-0.6
"A930033H14Rik",0.3
"AA415398",0.3
"AA792892",0
"AA986860",0.5
"Aaas",-0.8
"Aacs",0.1
"Aadat",-0.1
"Aaed1",0
"Aagab",0.1
"Aak1",-0.5
"Aamdc",-0.5
"Aamp",0.1
"Aanat",-0.1
"Aar2",0
"Aard",-0.2
"Aars",0.1
"Aars2",0
"Aarsd1",-0.2
"Aasdh",-0.1
"Aasdhppt",0.4
"Aass",-0.1
"Aatf",0
"Aatk",-0.6
"Abat",0.2
"Abca1",0.1
"Abca12",0.1
"Abca17",0
"Abca2",0.1
"Abca3",0.4
"Abca4",0
"Abca5",2.2
"Abca6",0.4
"Abca7",0.1
"Abca8a",0.1
"Abca8b",0.2
"Abca9",0.5
"Abcb10",-0.9
"Abcb11",-0.1
"Abcb1a",0
"Abcb1b",-0.1
"Abcb4",0
"Abcb6",-0.4
"Abcb7",0.4
"Abcb8",-0.2
"Abcb9",0.1
"Abcc1",0
"Abcc10",0
"Abcc2",0.6
"Abcc3",0.4
"Abcc4",0.6
"Abcc5",0.3
"Abcc6",-0.2
"Abcc8",0.1
"Abcc9",0.1
"Abcd1",0
"Abcd2",0.8
"Abcd3",0
"Abcd4",0
"Abce1",0.1
"Abcf1",0
"Abcf2",0
"Abcf3",0.3
"Abcg1",-0.3
"Abcg2",0.2
"Abcg3",0.1
"Abcg4",-0.5
"Abcg8",-0.1
"Abhd10",-0.2
"Abhd11",-0.1
"Abhd12",0
"Abhd12b",-0.1
"Abhd13",0
"Abhd14a",-0.2
"Abhd14b",-0.3
"Abhd15",0.1
"Abhd16a",0
"Abhd16b",0
"Abhd17a",0.1
"Abhd17b",0
"Abhd17c",-0.2
"Abhd18",-0.2
"Abhd2",1.9
"Abhd3",0.2
"Abhd4",-0.3
"Abhd5",0
"Abhd6",0
"Abhd8",-0.6
"Abi1",-0.1
"Abi2",-0.1
"Abi3",0
"Abi3bp",0
"Abl1",0
"Abl2",0
"Ablim1",0.2
"Ablim2",-0.1
"Ablim3",0.7
"Abr",-0.3
"Abra",1.1
"Abracl",-0.1
"Abt1",0.3
"Abtb1",-0.2
"Abtb2",0.1
"AC139131.1",-0.3
"Acaa1a",0
"Acaa1b",-0.3
"Acaa2",0.8
"Acaca",-0.1
"Acacb",0.1
"Acad10",0.1
"Acad11",-0.1
"Acad12",0
"Acad8",0.1
"Acad9",0.3
"Acadl",0.6
"Acadm",0
"Acads",-0.1
"Acadsb",-0.1
"Acadvl",-0.1
"Acan",6.9
"Acap2",0.2
"Acap3",0.4
"Acat1",0
"Acat2",-0.1
"Acat3",0
"Acbd3",0.3
"Acbd4",-0.2
"Acbd5",0
"Acbd6",0.3
"Accs",-0.4
"Acd",-0.1
"Ace",0.5
"Ace2",-0.1
"Acer1",0.1
"Acer2",0
"Acer3",0
"Ache",0
"Acin1",0.1
"Ackr1",0
"Ackr2",0
"Ackr3",0.3
"Ackr4",NA
"Acly",-0.4
"Acmsd",0.6
"Acnat1",0
"Aco1",0
"Aco2",0.8
"Acot1",1
"Acot10",0.2
"Acot11",0.6
"Acot12",0.2
"Acot13",0.1
"Acot2",0.7
"Acot3",0.1
"Acot4",-0.1
"Acot5",-0.1
"Acot6",-0.3
"Acot7",-0.3
"Acot8",-0.3
"Acot9",0.1
"Acox1",-0.1
"Acox3",-0.1
"Acoxl",0
"Acp1",0
"Acp2",-0.1
"Acp6",0.5
"Acp7",0
"Acpt",0
"Acr",0
"Acrbp",-0.2
"Acsbg1",0.7
"Acsbg2",0.1
"Acsf2",0.3
"Acsf3",-0.3
"Acsl1",-0.1
"Acsl3",0
"Acsl4",0.4
"Acsl5",0.2
"Acsl6",0.1
"Acsm2",0.2
"Acsm3",0
"Acsm4",0.1
"Acss1",0.7
"Acss2",0
"Acss3",0
"Acta1",-0.2
"Acta2",NA
"Actb",0.1
"Actg1",0.7
"Actl10",NA
"Actl6a",0.2
"Actl6b",-0.1
"Actl7a",0.1
"Actl7b",NA
"Actl9",-0.2
"Actn1",-0.2
"Actn2",-0.3
"Actn3",-0.2
"Actn4",0.1
"Actr10",-0.8
"Actr1a",0
"Actr1b",0.5
"Actr2",-0.3
"Actr3",0.4
"Actr3b",-0.2
"Actr5",-0.4
"Actr6",-0.3
"Actr8",0.2
"Actrt3",-0.1
"Acvr1",0.1
"Acvr1b",-0.2
"Acvr1c",-0.2
"Acvr2a",0
"Acvr2b",-0.2
"Acvrl1",0.1
"Acy1",0
"Acy3",0.4
"Acyp1",-0.4
"Acyp2",-0.5
"Ada",0.3
"Adad2",0
"Adal",0.3
"Adam10",-0.2
"Adam11",-0.1
"Adam12",0
"Adam15",-0.4
"Adam17",0
"Adam18",-0.1
"Adam19",0.1
"Adam1a",-0.3
"Adam1b",-0.1
"Adam21",0
"Adam22",-0.1
"Adam23",-0.2
"Adam26b",0.4
"Adam28",0.3
"Adam4",0.3
"Adam8",-0.2
"Adam9",0
"Adamts1",4.7
"Adamts10",0
"Adamts13",-0.1
"Adamts14",0.1
"Adamts15",0.3
"Adamts16",0
"Adamts17",-0.1
"Adamts18",0.1
"Adamts19",0
"Adamts2",-0.1
"Adamts20",0.5
"Adamts3",-0.2
"Adamts4",1.2
"Adamts5",0.3
"Adamts6",0.2
"Adamts8",0.6
"Adamts9",0.7
"Adamtsl2",-0.6
"Adamtsl3",0.1
"Adamtsl4",0.4
"Adamtsl5",-0.1
"Adap1",0
"Adap2",-0.2
"Adar",0.3
"Adarb1",0.1
"Adarb2",0.2
"Adat1",-0.2
"Adat2",-0.6
"Adat3",-0.6
"Adck1",0.9
"Adck2",-0.1
"Adck5",-0.4
"Adcy1",0.2
"Adcy10",-0.1
"Adcy2",0.7
"Adcy3",0.1
"Adcy4",0.2
"Adcy5",-0.6
"Adcy6",-0.3
"Adcy7",-0.3
"Adcy8",0.4
"Adcy9",0.5
"Adcyap1r1",0.2
"Add1",-0.3
"Add2",0.1
"Add3",0.1
"Adgra1",2.9
"Adgra2",0.8
"Adgra3",0.3
"Adgrb1",0.1
"Adgrb2",0.1
"Adgrb3",0
"Adgrd1",-0.4
"Adgre1",0.1
"Adgre5",-0.4
"Adgrf1",NA
"Adgrf2",0.5
"Adgrf3",0
"Adgrf4",0.1
"Adgrf5",1.3
"Adgrg1",0.2
"Adgrg2",0
"Adgrg3",0.1
"Adgrg4",0.2
"Adgrg6",0
"Adgrl1",-0.1
"Adgrl2",-0.1
"Adgrl3",0.1
"Adgrl4",1.2
"Adgrv1",0
"Adh5",-0.1
"Adh6b",-0.1
"Adhfe1",0.1
"Adi1",-0.3
"Adipor1",0.3
"Adipor2",1.5
"Adk",0
"Adm",0.1
"Adnp",0.3
"Adnp2",0.9
"Ado",-0.3
"Adora1",0.1
"Adora2a",-0.1
"Adora2b",0.3
"Adora3",-0.1
"Adpgk",0
"Adprh",-0.3
"Adprhl2",0
"Adprm",0.1
"Adra1a",0.1
"Adra1b",-0.1
"Adra1d",0.1
"Adra2a",0.3
"Adra2b",NA
"Adra2c",-0.2
"Adrb1",1.7
"Adrb2",0
"Adrb3",0
"Adrbk1",0
"Adrbk2",0.3
"Adrm1",0.4
"Adsl",-0.2
"Adss",-0.2
"Adssl1",0.1
"Adtrp",-0.1
"Aebp1",0.1
"Aebp2",0
"Aen",0.3
"Aes",-0.6
"AF366264",-0.1
"AF529169",0.2
"Afap1",0.9
"Afap1l1",0
"Afap1l2",0.3
"Aff1",0.7
"Aff2",-0.1
"Aff3",0
"Aff4",0.7
"Afg3l1",0.1
"Afg3l2",0.2
"Afmid",0
"Aftph",0.1
"Aga",0
"Agap1",0.1
"Agap2",0.1
"Agap3",-0.2
"Agbl1",0.1
"Agbl2",0.4
"Agbl3",-0.2
"Agbl4",-0.1
"Agbl5",-0.3
"Ager",-0.2
"Agfg1",0.1
"Agfg2",-0.3
"Aggf1",-0.6
"Agk",0
"Agl",0.2
"Agmat",-0.2
"Agmo",0
"Ago1",-0.3
"Ago2",0.3
"Ago3",0.1
"Ago4",-0.2
"Agpat1",-0.1
"Agpat2",0
"Agpat3",0.1
"Agpat4",0.6
"Agpat5",0.2
"Agpat9",0
"Agps",0
"Agrn",0.1
"Agrp",-0.6
"Agt",0
"Agtpbp1",-0.1
"Agtr1a",0.1
"Agtr1b",0.1
"Agtr2",0
"Agtrap",0.4
"Ahctf1",0.3
"Ahcy",0.2
"Ahcyl1",0.6
"Ahcyl2",0.1
"Ahdc1",-0.8
"Ahi1",-0.3
"Ahnak",0.8
"Ahr",2
"Ahrr",0
"Ahsa1",-0.1
"Ahsa2",-0.1
"AI314180",0.1
"AI413582",0.2
"AI429214",NA
"AI464131",0.7
"AI467606",-0.1
"AI481877",0
"AI593442",-0.5
"AI597479",-0.1
"AI606181",0.1
"AI607873",0.1
"AI661453",0
"AI837181",-0.5
"AI846148",0.6
"AI854703",-0.8
"AI987944",-0.2
"Aicda",-0.1
"Aida",0.1
"Aif1",-0.2
"Aif1l",0.5
"Aifm1",0
"Aifm2",-0.1
"Aifm3",-0.5
"Aig1",0
"Aim1",0
"Aim1l",0
"Aim2",-0.1
"Aimp1",0
"Aimp2",-0.4
"Aip",-0.4
"Aipl1",0
"Aire",-0.2
"Ajap1",0.3
"Ajuba",-0.1
"AK010878",0
"Ak1",-0.1
"AK157302",-0.1
"Ak2",0.3
"Ak3",-0.5
"Ak4",-0.2
"Ak5",-0.5
"Ak6",-0.1
"Ak7",NA
"Ak8",-0.8
"Ak9",-0.5
"Akain1",-0.1
"Akap1",-0.1
"Akap10",-0.3
"Akap11",0.1
"Akap12",1
"Akap13",0.4
"Akap14",-0.2
"Akap17b",0.3
"Akap2",0.4
"Akap5",0
"Akap6",0
"Akap7",-0.3
"Akap8",-0.8
"Akap8l",-0.3
"Akap9",0.6
"Akip1",0.1
"Akirin1",1.4
"Akirin2",-0.3
"Akna",0.2
"Aknad1",-0.2
"Akp3",-0.1
"Akr1a1",-0.2
"Akr1b10",-0.1
"Akr1b3",-0.8
"Akr1c14",0
"Akr1c19",-0.1
"Akr1c21",-0.1
"Akr1d1",-0.1
"Akr1e1",0.2
"Akr7a5",-0.3
"Akt1",-0.1
"Akt1s1",0
"Akt2",0.2
"Akt3",0
"Aktip",0.1
"Alad",-0.1
"Alas1",-0.2
"Alas2",0.1
"Alcam",0
"Aldh16a1",0.1
"Aldh18a1",0
"Aldh1a1",0.7
"Aldh1a2",NA
"Aldh1a3",0.6
"Aldh1b1",-0.2
"Aldh1l1",-0.1
"Aldh1l2",0.3
"Aldh2",-0.4
"Aldh3a2",0.1
"Aldh3b1",0.8
"Aldh3b2",0
"Aldh4a1",0.7
"Aldh5a1",-0.9
"Aldh6a1",0.9
"Aldh7a1",0.1
"Aldh8a1",-0.2
"Aldh9a1",0
"Aldoa",-0.1
"Aldoart2",-0.4
"Aldob",0
"Aldoc",0.7
"Alg1",-0.8
"Alg10b",-0.1
"Alg11",-1
"Alg12",0.4
"Alg13",0.5
"Alg14",-0.3
"Alg2",-0.1
"Alg3",-0.3
"Alg5",0.2
"Alg6",0
"Alg8",0.4
"Alg9",0.2
"Alk",-0.4
"Alkbh1",0.2
"Alkbh2",-0.4
"Alkbh3",0.4
"Alkbh4",-0.2
"Alkbh5",-0.4
"Alkbh6",0
"Alkbh7",0.5
"Alkbh8",0.2
"Allc",-0.2
"Alms1",0.5
"Alox12",-0.3
"Alox12b",-0.2
"Alox12e",0
"Alox15",0.1
"Alox5ap",0
"Alox8",-0.6
"Aloxe3",0
"Alpk1",0.2
"Alpk3",0.2
"Alpl",-0.1
"Alppl2",0
"Als2",-0.2
"Als2cl",0.1
"Als2cr12",0
"Alx4",0
"Alyref",0
"Alyref2",0.6
"Amacr",-0.2
"Ambra1",0.2
"Amd1",-0.3
"Amd2",-0.8
"Amdhd2",-0.1
"Amer1",-0.2
"Amer2",0.5
"Amer3",-1.4
"Amfr",0.1
"Amh",0
"Amhr2",0
"Amica1",0
"Amigo1",-0.5
"Amigo2",3.3
"Amigo3",-0.4
"Ammecr1",-0.2
"Ammecr1l",-0.2
"Amn",-0.2
"Amn1",0.1
"Amot",0.2
"Amotl1",0.3
"Amotl2",0.2
"Ampd2",-0.2
"Ampd3",-0.1
"Amph",0.3
"Amt",-0.3
"Amy1",-0.3
"Amy2a2",0
"Amy2a3",0
"Amy2a4",0
"Amy2a5",-0.1
"Amz1",0
"Amz2",-0.9
"Anapc1",0.1
"Anapc10",-0.1
"Anapc11",-0.1
"Anapc13",-0.3
"Anapc15",-0.1
"Anapc16",0
"Anapc2",-0.3
"Anapc4",0
"Anapc5",0
"Anapc7",0.1
"Ang",-0.2
"Angel1",0.1
"Angel2",0.2
"Angpt1",0.4
"Angpt2",0.3
"Angptl1",-0.2
"Angptl2",0.1
"Angptl4",0.3
"Angptl6",-0.1
"Angptl7",-0.4
"Angptl8",-0.3
"Ank",0
"Ank1",-0.1
"Ank2",-0.1
"Ank3",0.2
"Ankdd1a",0.1
"Ankdd1b",0
"Ankef1",0
"Ankfy1",0
"Ankhd1",0.1
"Ankib1",0.7
"Ankle1",-0.8
"Ankle2",0
"Ankmy1",0
"Ankmy2",-0.6
"Ankra2",0
"Ankrd10",-0.4
"Ankrd11",0.2
"Ankrd12",-1.2
"Ankrd13a",1.2
"Ankrd13b",-0.1
"Ankrd13c",0.7
"Ankrd13d",-0.2
"Ankrd16",0
"Ankrd17",-0.1
"Ankrd2",-0.1
"Ankrd23",-0.4
"Ankrd24",-0.2
"Ankrd26",-0.1
"Ankrd27",-0.5
"Ankrd28",4.4
"Ankrd29",0.5
"Ankrd31",-0.2
"Ankrd33b",1.8
"Ankrd34a",-1.5
"Ankrd34b",0.1
"Ankrd34c",0
"Ankrd35",0.3
"Ankrd37",0.7
"Ankrd39",-0.7
"Ankrd40",-0.3
"Ankrd42",0.2
"Ankrd44",-0.3
"Ankrd45",-0.1
"Ankrd46",-1.2
"Ankrd49",0
"Ankrd50",0.3
"Ankrd52",-0.4
"Ankrd53",-0.3
"Ankrd54",0
"Ankrd55",-0.4
"Ankrd6",-0.2
"Ankrd61",-0.3
"Ankrd63",-0.1
"Ankrd7",0
"Ankrd9",0.2
"Anks1",-0.1
"Anks1b",-0.1
"Anks3",-0.1
"Anks4b",-0.1
"Anks6",-0.2
"Ankub1",-0.1
"Ankzf1",-1
"Anln",0.3
"Ano1",-0.1
"Ano10",0.2
"Ano2",-0.2
"Ano3",0
"Ano4",-0.1
"Ano5",-0.1
"Ano6",0.5
"Ano8",-0.4
"Anp32a",-0.6
"Anp32b",-0.2
"Anp32e",0.1
"Anpep",-0.1
"Antxr1",0
"Antxr2",-0.4
"Anxa1",0
"Anxa11",-0.6
"Anxa2",0.1
"Anxa3",0.3
"Anxa4",-0.1
"Anxa5",0.2
"Anxa6",-0.2
"Anxa7",-0.1
"Anxa9",-0.1
"Aoah",-0.2
"Aoc2",0.1
"Aoc3",0.4
"Aox1",0.9
"Aox3",-0.1
"Aox4",0
"Ap1ar",-1
"Ap1b1",-0.4
"Ap1g1",0.2
"Ap1g2",-0.2
"Ap1m1",-0.1
"Ap1m2",0.1
"Ap1s1",-0.5
"Ap1s2",0.5
"Ap1s3",0.4
"Ap2a1",0
"Ap2a2",0
"Ap2b1",0.3
"Ap2m1",-0.1
"Ap2s1",-0.5
"Ap3b1",-0.2
"Ap3b2",-0.3
"Ap3d1",0.2
"Ap3m1",-0.1
"Ap3m2",-0.1
"Ap3s1",-0.4
"Ap3s2",-0.1
"Ap4b1",-0.1
"Ap4e1",0
"Ap4m1",0.1
"Ap4s1",-0.5
"Ap5b1",0.6
"Ap5m1",-1.2
"Ap5s1",-0.1
"Ap5z1",-0.3
"Apaf1",1.3
"Apba1",0
"Apba2",0.1
"Apba3",0
"Apbb1",-0.3
"Apbb1ip",0.1
"Apbb2",0.2
"Apc",0.4
"Apc2",-0.4
"Apcdd1",-0.1
"Apeh",-0.3
"Apex1",-0.2
"Apex2",0.2
"Aph1a",-0.4
"Aph1b",-0.6
"Aph1c",0.2
"Api5",0.4
"Apip",0.1
"Apitd1",0
"Aplf",0.3
"Apln",-0.4
"Aplnr",0
"Aplp1",0
"Aplp2",0.5
"Apmap",0.3
"Apoa1bp",0.2
"Apoa2",0
"Apobec1",0
"Apobec2",0
"Apobec3",0
"Apobec4",0.1
"Apobr",0
"Apod",1.2
"Apoe",0.5
"Apof",0
"Apol10b",0.1
"Apol6",-0.3
"Apol7b",0.5
"Apol8",1.4
"Apold1",2
"Apom",0.1
"Apon",-0.1
"Apoo",-0.8
"Apoo-ps",NA
"Apool",-0.2
"Apopt1",-0.3
"App",0
"Appbp2",0.2
"Appl1",0
"Appl2",0.1
"Aprt",0
"Aptx",0.1
"Aqp1",-0.1
"Aqp11",-0.2
